0.38709843,0.20563661,77.45771895,-117.8972997
0.72332102,0.00676399,131.7675571,-113.007975
1.00000018,0.01673163,102.9300589,54.76346599
1.52371243,0.09336511,-23.91744784,53.3129958
5.20248019,0.0485359,14.27495244,8.20974543
9.54149883,0.05550825,92.86136063,-29.89378453
19.18797948,0.0468574,172.4340444,51.63772157
30.06952752,0.00895439,46.68158724,-5.39316133
